Ini device connections...
MPU6050 connection successful
Initializing OBDII connection
Initializing I2C devices...
Testing device connections...
MPU6050 connection successful
Initializing OBDII connection
Initializing GPS
$PMTK605*31

0.30,-0.13,0.84,6.28,-8.60,-0.11,1,4,4,10,17,12,6,14,44,-123,0,RPM,694

0.33,-0.07,0.91,-3.25,8.53,1.27,1,4,4,10,17,12,6,14,44,-123,0,Speed,0

0.32,-0.08,0.90,-3.69,8.59,1.22,1,4,4,10,17,12,6,14,44,-123,0,RPM,693

0.26,-0.15,1.19,-4.80,3.23,2.34,1,4,4,10,17,12,6,14,44,-123,0,Speed,0

0.25,-0.17,1.19,-3.12,-1.47,1.41,1,4,4,10,17,12,6,14,44,-123,0,RPM,694

0.29,-0.13,0.90,6.83,-11.60,-1.03,1,4,4,10,17,12,6,14,44,-123,0,Speed,0

0.30,-0.10,0.91,5.40,-9.39,-0.40,1,4,4,10,17,12,6,14,44,-123,0,RPM,644

0.31,-0.10,0.95,4.92,-7.85,0.23,1,4,4,10,17,12,6,14,44,-123,0,Speed,0

0.28,-0.15,1.13,1.07,-5.83,-0.11,1,4,4,10,17,12,6,14,44,-123,0,RPM,680

0.29,-0.11,0.93,6.37,-9.76,-0.16,1,4,4,10,17,12,6,14,44,-123,0,Speed,0

0.30,-0.13,0.85,7.14,-9.32,-0.54,1,4,4,10,17,12,6,14,44,-123,0,RPM,722

0.31,-0.09,1.01,-5.83,9.80,2.76,1,4,4,10,17,12,6,14,44,-123,0,Speed,0

0.25,-0.15,1.15,-4.36,0.85,0.96,1,4,4,10,19,12,6,14,44,-123,0,RPM,712

0.30,-0.13,0.86,5.89,-7.49,-0.24,1,4,4,10,19,12,6,14,44,-123,0,Speed,0

0.33,-0.11,0.82,1.47,0.75,0.20,1,4,4,10,19,12,6,14,44,-123,0,RPM,696

0.29,-0.09,1.09,-6.37,10.63,2.75,1,4,4,10,19,12,6,14,44,-123,0,Speed,0

0.26,-0.13,1.16,-6.20,6.32,2.69,1,4,4,10,19,12,6,14,44,-123,0,RPM,700

0.27,-0.14,0.99,6.45,-13.14,-1.34,1,4,4,10,19,12,6,14,44,-123,0,Speed,0

0.31,-0.12,0.82,6.38,-6.18,0.03,1,4,4,10,19,12,6,14,44,-123,0,RPM,688

0.34,-0.08,0.89,-3.66,7.56,0.87,1,4,4,10,19,12,6,14,44,-123,0,Speed,0

0.33,-0.06,0.92,-4.96,9.24,1.34,1,4,4,10,19,12,6,14,44,-123,0,RPM,694

0.25,-0.17,1.19,-3.28,-1.15,1.27,1,4,4,10,19,12,6,14,44,-123,0,Speed,0

0.26,-0.18,1.08,3.74,-10.24,-0.47,1,4,4,10,19,12,6,14,44,-123,0,RPM,727

0.33,-0.06,0.91,-1.80,6.47,1.49,1,4,4,10,19,12,6,14,44,-123,0,Speed,0

0.28,-0.13,1.09,-6.98,6.15,2.40,1,4,4,10,21,12,6,14,44,-123,0,RPM,682

0.28,-0.14,1.10,3.46,-9.53,-0.83,1,4,4,10,21,12,6,14,44,-123,0,Speed,0

0.29,-0.18,1.11,0.93,-7.93,-0.91,1,4,4,10,21,12,6,14,44,-123,0,RPM,677

0.30,-0.10,0.99,3.29,-8.60,-0.31,1,4,4,10,21,12,6,14,44,-123,0,Speed,0

0.28,-0.13,1.07,3.02,-7.50,-0.65,1,4,4,10,21,12,6,14,44,-123,0,RPM,657

0.30,-0.09,1.01,5.03,-7.62,-0.48,1,4,4,10,21,12,6,14,44,-123,0,Speed,0

0.28,-0.16,1.10,-1.47,1.46,1.34,1,4,4,10,21,12,6,14,44,-123,0,RPM,600

0.28,-0.13,0.92,-3.14,1.83,1.09,1,4,4,10,21,12,6,14,44,-123,0,Speed,0

0.28,-0.14,1.05,-0.53,3.92,1.50,1,4,4,10,21,12,6,14,44,-123,0,RPM,558

0.32,-0.10,0.95,2.39,-3.54,0.54,1,4,4,10,21,12,6,14,44,-123,0,Speed,0

0.29,-0.14,0.94,-3.04,2.42,0.45,1,4,4,10,21,12,6,14,44,-123,0,RPM,593

0.31,-0.10,0.94,2.45,-4.69,0.96,1,4,4,10,21,12,6,14,44,-123,0,Speed,0

0.27,-0.14,1.10,-0.56,1.69,1.09,1,4,4,10,23,12,6,14,44,-123,0,RPM,631

0.27,-0.14,1.07,-2.23,4.95,2.09,1,4,4,10,23,12,6,14,44,-123,0,Speed,0

0.31,-0.10,0.88,-2.33,0.76,-0.39,1,4,4,10,23,12,6,14,44,-123,0,RPM,631

0.30,-0.12,0.89,-0.21,-2.00,-0.05,1,4,4,10,23,12,6,14,44,-123,0,Speed,0

0.31,-0.12,1.06,2.76,-5.52,-0.07,1,4,4,10,23,12,6,14,44,-123,0,RPM,612

0.28,-0.16,1.08,-0.68,1.26,1.34,1,4,4,10,23,12,6,14,44,-123,0,Speed,0

0.31,-0.12,0.86,-1.61,0.61,-0.26,1,4,4,10,23,12,6,14,44,-123,0,RPM,653

0.31,-0.09,0.92,-3.67,3.82,0.33,1,4,4,10,23,12,6,14,44,-123,0,Speed,0

0.34,-0.12,0.84,1.97,-4.34,1.00,1,4,4,10,23,12,6,14,44,-123,0,RPM,643

0.33,-0.09,0.87,2.39,-3.62,1.42,1,4,4,10,23,12,6,14,44,-123,0,Speed,0

0.28,-0.16,1.09,2.46,-3.11,0.27,1,4,4,10,23,12,6,14,44,-123,0,RPM,607

0.30,-0.13,0.98,-2.94,4.63,0.94,1,4,4,10,23,12,6,14,44,-123,0,Speed,0

0.34,-0.09,0.96,3.11,-6.08,0.64,1,4,4,10,26,12,6,14,44,-123,0,RPM,610

0.27,-0.16,1.10,1.27,0.02,0.89,1,4,4,10,26,12,6,14,44,-123,0,Speed,0

0.32,-0.12,0.89,-3.25,1.59,0.40,1,4,4,10,26,12,6,14,44,-123,0,RPM,632

0.33,-0.11,0.89,-2.30,-0.73,-0.67,1,4,4,10,26,12,6,14,44,-123,0,Speed,0

0.31,-0.11,0.89,2.52,-4.05,0.07,1,4,4,10,26,12,6,14,44,-123,0,RPM,673

0.32,-0.11,0.82,1.14,-0.24,-0.04,1,4,4,10,26,12,6,14,44,-123,0,Speed,0

0.31,-0.11,0.82,2.15,-1.98,0.69,1,4,4,10,26,12,6,14,44,-123,0,RPM,641

0.31,-0.11,0.87,2.39,-3.82,0.54,1,4,4,10,26,12,6,14,44,-123,0,Speed,0

0.28,-0.13,1.07,3.34,-6.10,-1.02,1,4,4,10,26,12,6,14,44,-123,0,RPM,636

0.30,-0.15,1.09,2.08,-5.21,-1.06,1,4,4,10,26,12,6,14,44,-123,0,Speed,0

0.28,-0.13,1.07,-3.25,6.12,1.22,1,4,4,10,26,12,6,14,44,-123,0,RPM,640

0.31,-0.11,1.02,-2.99,5.71,1.17,1,4,4,10,26,12,6,14,44,-123,0,Speed,0

0.33,-0.10,0.85,-0.47,-0.82,-0.81,1,4,4,10,28,12,6,14,44,-123,0,RPM,633

0.32,-0.11,0.85,0.79,-2.57,-0.61,1,4,4,10,28,12,6,14,44,-123,0,Speed,0

0.28,-0.10,0.97,4.28,-9.12,-1.82,1,4,4,10,28,12,6,14,44,-123,0,RPM,667

0.22,-0.13,1.02,5.91,-8.44,-0.25,1,4,4,10,28,12,6,14,44,-123,0,Speed,0

0.23,-0.12,1.08,4.07,-9.90,-1.47,1,4,4,10,28,12,6,14,44,-123,0,RPM,634

0.29,-0.14,1.08,3.26,-7.82,-0.84,1,4,4,10,28,12,6,14,44,-123,0,Speed,0

0.27,-0.14,1.08,-2.85,6.22,2.11,1,4,4,10,28,12,6,14,44,-123,0,RPM,651

0.30,-0.10,1.02,-4.56,8.63,2.56,1,4,4,10,28,12,6,14,44,-123,0,Speed,0

0.35,-0.09,0.90,-4.76,7.90,0.56,1,4,4,10,28,12,6,14,44,-123,0,RPM,666

0.32,-0.09,1.01,-6.02,10.13,1.62,1,4,4,10,28,12,6,14,44,-123,0,Speed,0

0.35,-0.08,0.95,-5.08,9.38,1.09,1,4,4,10,28,12,6,14,44,-123,0,RPM,680

0.30,-0.11,1.08,-6.15,9.66,2.31,1,4,4,10,28,12,6,14,44,-123,0,Speed,0

0.34,-0.11,0.88,-5.00,6.93,0.09,1,4,4,10,30,12,6,14,44,-123,0,RPM,640

0.34,-0.10,0.92,-4.27,5.50,0.63,1,4,4,10,30,12,6,14,44,-123,0,Speed,0

0.33,-0.11,0.84,2.23,-2.75,0.65,1,4,4,10,30,12,6,14,44,-123,0,RPM,659

0.33,-0.10,0.81,1.61,-1.72,0.66,1,4,4,10,30,12,6,14,44,-123,0,Speed,0

0.32,-0.10,0.88,5.21,-7.75,0.08,1,4,4,10,30,12,6,14,44,-123,0,RPM,659

0.32,-0.11,0.84,4.61,-6.14,0.72,1,4,4,10,30,12,6,14,44,-123,0,Speed,0

0.30,-0.12,0.98,4.85,-9.38,-0.38,1,4,4,10,30,12,6,14,44,-123,0,RPM,652

0.30,-0.10,0.96,4.98,-8.06,-0.18,1,4,4,10,30,12,6,14,44,-123,0,Speed,0

0.27,-0.17,1.13,0.37,-5.03,1.02,1,4,4,10,30,12,6,14,44,-123,0,RPM,648

0.28,-0.15,1.10,2.36,-6.44,0.03,1,4,4,10,30,12,6,14,44,-123,0,Speed,0

0.27,-0.13,1.08,-2.43,5.34,2.86,1,4,4,10,30,12,6,14,44,-123,0,RPM,636

0.31,-0.11,0.98,-3.88,6.31,1.40,1,4,4,10,30,12,6,14,44,-123,0,Speed,0

0.32,-0.11,0.89,2.44,-3.75,1.37,1,4,4,10,32,12,6,14,44,-123,0,RPM,634

0.32,-0.09,0.94,3.75,-6.35,1.68,1,4,4,10,32,12,6,14,44,-123,0,Speed,0

0.27,-0.16,1.11,1.40,-2.67,2.02,1,4,4,10,32,12,6,14,44,-123,0,RPM,632

0.27,-0.15,1.10,-1.12,3.86,4.27,1,4,4,10,32,12,6,14,44,-123,0,Speed,0

0.35,-0.09,0.88,-3.28,4.08,2.44,1,4,4,10,32,12,6,14,44,-123,0,RPM,648

