-0.353394,0.164185,-1.042664,-13.000000,-3.110352,-45.630951,0.000000,-136.402890,-0.002071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.353394,0.164185,-1.042664,-13.000000,-3.110352,-45.630951,0.000000,-136.402890,-0.002071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.353394,0.164185,-1.042664,-13.000000,-3.110352,-45.630951,0.000000,-136.402890,-0.002071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.361755,0.070923,-0.863892,-11.000000,0.568237,-53.160095,0.000000,-187.948719,-0.002065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.344482,0.091003,-0.956848,-11.000000,-0.261688,-50.879669,0.000000,-233.586133,-0.000942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.407043,0.084229,-0.822632,-14.000000,-0.927124,-46.042175,0.000000,-171.649650,-0.000728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.330322,0.118469,-0.991943,-11.000000,0.261688,-43.320618,0.000000,-259.970278,-0.000844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.380005,0.046509,-0.974976,-10.000000,1.846771,-40.554199,0.000000,-208.016962,-0.000949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.274780,0.065918,-0.974426,-9.000000,1.046753,-35.709229,0.000000,-282.177746,-0.002357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.301819,0.088867,-0.968628,-9.000000,-1.173859,-31.641846,-0.000000,-164.009452,-0.000979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.286987,0.043274,-0.879028,-6.000000,1.966400,-27.297821,-0.000000,-185.198262,-0.002072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.385010,-0.339783,-1.030151,3.000000,6.332855,-27.036133,-0.000000,-254.265606,-0.000521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.409180,-0.157837,-0.940369,-7.000000,-0.994415,-40.255127,-0.000000,-239.596426,-0.002340,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.365601,-0.062622,-0.887939,-11.000000,-2.100983,-51.881561,-0.000000,-236.336604,-0.000378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.365784,-0.072876,-0.893921,-10.000000,-2.362671,-61.967773,-0.000000,-188.865542,-0.001686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.396545,0.061768,-0.937439,-12.000000,0.957031,-68.278198,-0.000000,-173.177689,-0.001751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.533875,0.023438,-1.026184,-19.000000,-5.899200,-77.706451,-0.000000,-194.977701,-0.000549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.355164,-0.024414,-0.820435,-16.000000,-1.555176,-78.648529,-0.000000,-341.669381,-0.001304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.321899,0.064026,-0.981873,-21.000000,-4.560852,-72.330627,-0.000000,-333.927333,-0.001641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.398193,0.103821,-0.909485,-16.000000,-3.603821,-67.889404,-0.000000,-286.048800,-0.001739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.398743,0.104797,-1.009216,-13.000000,0.246735,-62.693024,-0.000000,-74.975751,-0.000580,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.383240,0.142883,-0.917542,-12.000000,0.725250,-57.937775,-0.000000,-104.110353,-0.000838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.302490,0.096436,-0.969299,-13.000000,3.551483,-55.253601,-0.000000,100.850537,-0.001378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.321777,0.033081,-0.892334,-6.000000,-1.443024,-57.025604,-0.000000,-104.721569,-0.002398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.379761,0.104980,-1.093689,-11.000000,2.893524,-51.425476,-0.000000,-65.196306,-0.001417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.256409,0.103638,-1.036682,-13.000000,3.147736,-44.008484,-0.000000,61.121538,-0.002734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.317078,0.009094,-0.911682,-6.000000,-1.794434,-28.359528,-0.000000,-73.753320,-0.001919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.213440,0.030823,-1.000977,-5.000000,-1.054230,-7.529144,-0.000000,75.790703,-0.002691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.317078,0.042297,-0.939819,-1.000000,-0.448608,0.426178,-0.000000,168.593571,-0.002363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.305298,0.091492,-0.916504,-1.000000,2.265472,-2.108459,-0.000000,148.932815,-0.002576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.324280,-0.219116,-0.973694,-6.000000,2.557068,-12.426453,-0.000000,151.785150,-0.003002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.433228,-0.256226,-1.011536,-2.000000,-3.917847,-41.870117,-0.000000,60.612191,-0.001220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.496399,-0.136780,-1.125916,-24.000000,-6.108551,-57.848053,-0.000000,133.143082,-0.003092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.355835,-0.162170,-0.808105,-15.000000,9.301147,-55.530243,-0.000000,-33.922452,-0.002450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.298340,0.096008,-0.932190,-19.000000,-9.450684,-30.243683,-0.000000,-13.039261,-0.002197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.349731,0.142944,-1.055298,-11.000000,1.659851,-0.785065,-0.000000,173.788905,-0.001560,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.265991,-0.097290,-0.898987,-0.000000,1.009369,8.426361,-0.000000,18.438330,-0.002675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
